nohup: ignoring input
[Drift Logger] Drift: {'exploration': 0.21, 'compression': -0.13, 'dominance': -0.08}
[Drift Logger] Drift: {'exploration': 0.16, 'compression': -0.17, 'dominance': 0.01}
[Drift Logger] Drift: {'exploration': 0.1, 'compression': -0.13, 'dominance': 0.03}
[Drift Logger] Drift: {'exploration': -0.09, 'compression': 0.02, 'dominance': 0.07}
[Drift Logger] Drift: {'exploration': 0.16, 'compression': 0.0, 'dominance': -0.16}
[Drift Logger] Drift: {'exploration': 0.15, 'compression': 0.06, 'dominance': -0.21}
[Drift Logger] Drift: {'exploration': 0.09, 'compression': -0.08, 'dominance': -0.01}
[Drift Logger] Drift: {'exploration': 0.01, 'compression': 0.06, 'dominance': -0.07}
[Drift Logger] Drift: {'exploration': -0.11, 'compression': -0.21, 'dominance': 0.32}
[Drift Logger] Drift: {'exploration': -0.02, 'compression': -0.35, 'dominance': 0.37}
[Drift Logger] Drift: {'exploration': -0.05, 'compression': 0.15, 'dominance': -0.1}
[Drift Logger] Drift: {'exploration': -0.11, 'compression': 0.09, 'dominance': 0.02}
[Drift Logger] Drift: {'exploration': -0.2, 'compression': 0.05, 'dominance': 0.15}
[Drift Logger] Drift: {'exploration': 0.06, 'compression': 0.0, 'dominance': -0.06}
[Drift Logger] Drift: {'exploration': 0.3, 'compression': -0.35, 'dominance': 0.05}
[Drift Logger] Drift: {'exploration': 0.25, 'compression': -0.24, 'dominance': -0.01}
[Drift Logger] Drift: {'exploration': 0.3, 'compression': -0.01, 'dominance': -0.29}
[Drift Logger] Drift: {'exploration': 0.22, 'compression': -0.29, 'dominance': 0.07}
[Drift Logger] Drift: {'exploration': 0.07, 'compression': 0.11, 'dominance': -0.18}
[Drift Logger] Drift: {'exploration': -0.37, 'compression': -0.01, 'dominance': 0.38}
[Drift Logger] Drift: {'exploration': 0.02, 'compression': -0.08, 'dominance': 0.06}
[Drift Logger] Drift: {'exploration': 0.09, 'compression': 0.05, 'dominance': -0.14}
[Drift Logger] Drift: {'exploration': -0.26, 'compression': -0.05, 'dominance': 0.31}
[Drift Logger] Drift: {'exploration': 0.2, 'compression': -0.03, 'dominance': -0.17}
[Drift Logger] Drift: {'exploration': -0.01, 'compression': -0.13, 'dominance': 0.14}
[Drift Logger] Drift: {'exploration': -0.2, 'compression': -0.04, 'dominance': 0.24}
[Drift Logger] Drift: {'exploration': -0.06, 'compression': -0.17, 'dominance': 0.23}
[Drift Logger] Drift: {'exploration': 0.21, 'compression': 0.0, 'dominance': -0.21}
[Drift Logger] Drift: {'exploration': -0.02, 'compression': -0.26, 'dominance': 0.28}
[Drift Logger] Drift: {'exploration': -0.06, 'compression': -0.08, 'dominance': 0.14}
[Drift Logger] Drift: {'exploration': -0.17, 'compression': 0.07, 'dominance': 0.1}
[Drift Logger] Drift: {'exploration': 0.11, 'compression': -0.05, 'dominance': -0.06}
[Drift Logger] Drift: {'exploration': 0.18, 'compression': -0.1, 'dominance': -0.08}
[Drift Logger] Drift: {'exploration': -0.06, 'compression': -0.04, 'dominance': 0.1}
[Drift Logger] Drift: {'exploration': -0.27, 'compression': -0.14, 'dominance': 0.41}
[Drift Logger] Drift: {'exploration': 0.14, 'compression': -0.1, 'dominance': -0.04}
[Drift Logger] Drift: {'exploration': 0.06, 'compression': 0.31, 'dominance': -0.37}
[Drift Logger] Drift: {'exploration': 0.0, 'compression': 0.18, 'dominance': -0.18}
[Drift Logger] Drift: {'exploration': 0.24, 'compression': 0.0, 'dominance': -0.24}
[Drift Logger] Drift: {'exploration': -0.08, 'compression': 0.24, 'dominance': -0.16}
[Drift Logger] Drift: {'exploration': 0.04, 'compression': 0.27, 'dominance': -0.31}
[Drift Logger] Drift: {'exploration': -0.04, 'compression': 0.07, 'dominance': -0.03}
[Drift Logger] Drift: {'exploration': 0.01, 'compression': 0.08, 'dominance': -0.09}
[Drift Logger] Drift: {'exploration': -0.03, 'compression': 0.05, 'dominance': -0.02}
[Drift Logger] Drift: {'exploration': 0.07, 'compression': 0.17, 'dominance': -0.24}
[Drift Logger] Drift: {'exploration': -0.1, 'compression': -0.07, 'dominance': 0.17}
[Drift Logger] Drift: {'exploration': -0.14, 'compression': 0.04, 'dominance': 0.1}
[Drift Logger] Drift: {'exploration': -0.2, 'compression': 0.03, 'dominance': 0.17}
[Drift Logger] Drift: {'exploration': -0.07, 'compression': -0.12, 'dominance': 0.19}
[Drift Logger] Drift: {'exploration': -0.05, 'compression': 0.14, 'dominance': -0.09}
[Drift Logger] Drift: {'exploration': -0.07, 'compression': 0.07, 'dominance': 0.0}
[Drift Logger] Drift: {'exploration': 0.21, 'compression': -0.21, 'dominance': 0.0}
[Drift Logger] Drift: {'exploration': -0.21, 'compression': -0.01, 'dominance': 0.22}
[Drift Logger] Drift: {'exploration': 0.06, 'compression': -0.23, 'dominance': 0.17}
[Drift Logger] Drift: {'exploration': -0.04, 'compression': -0.31, 'dominance': 0.35}
[Drift Logger] Drift: {'exploration': -0.18, 'compression': 0.06, 'dominance': 0.12}
[Drift Logger] Drift: {'exploration': 0.17, 'compression': 0.25, 'dominance': -0.42}
[Drift Logger] Drift: {'exploration': 0.0, 'compression': 0.01, 'dominance': -0.01}
[Drift Logger] Drift: {'exploration': -0.12, 'compression': -0.04, 'dominance': 0.16}
[Drift Logger] Drift: {'exploration': -0.13, 'compression': 0.11, 'dominance': 0.02}
[Drift Logger] Drift: {'exploration': -0.24, 'compression': -0.11, 'dominance': 0.35}
[Drift Logger] Drift: {'exploration': -0.02, 'compression': 0.3, 'dominance': -0.28}
[Drift Logger] Drift: {'exploration': -0.1, 'compression': -0.29, 'dominance': 0.39}
[Drift Logger] Drift: {'exploration': -0.06, 'compression': 0.19, 'dominance': -0.13}
[Drift Logger] Drift: {'exploration': 0.04, 'compression': -0.02, 'dominance': -0.02}
[Drift Logger] Drift: {'exploration': 0.37, 'compression': -0.35, 'dominance': -0.02}
[Drift Logger] Drift: {'exploration': -0.21, 'compression': 0.39, 'dominance': -0.18}
[Drift Logger] Drift: {'exploration': 0.05, 'compression': -0.26, 'dominance': 0.21}
[Drift Logger] Drift: {'exploration': 0.04, 'compression': -0.05, 'dominance': 0.01}
[Drift Logger] Drift: {'exploration': -0.04, 'compression': -0.02, 'dominance': 0.06}
[Drift Logger] Drift: {'exploration': -0.01, 'compression': -0.18, 'dominance': 0.19}
[Drift Logger] Drift: {'exploration': -0.19, 'compression': -0.24, 'dominance': 0.43}
[Drift Logger] Drift: {'exploration': -0.03, 'compression': -0.14, 'dominance': 0.17}
[Drift Logger] Drift: {'exploration': 0.12, 'compression': 0.03, 'dominance': -0.15}
[Drift Logger] Drift: {'exploration': -0.26, 'compression': 0.3, 'dominance': -0.04}
[Drift Logger] Drift: {'exploration': 0.06, 'compression': 0.03, 'dominance': -0.09}
[Drift Logger] Drift: {'exploration': -0.17, 'compression': 0.02, 'dominance': 0.15}
[Drift Logger] Drift: {'exploration': 0.25, 'compression': -0.05, 'dominance': -0.2}
[Drift Logger] Drift: {'exploration': -0.04, 'compression': 0.25, 'dominance': -0.21}
[Drift Logger] Drift: {'exploration': -0.09, 'compression': 0.26, 'dominance': -0.17}
[Drift Logger] Drift: {'exploration': 0.06, 'compression': 0.2, 'dominance': -0.26}
[Drift Logger] Drift: {'exploration': -0.04, 'compression': 0.29, 'dominance': -0.25}
[Drift Logger] Drift: {'exploration': -0.06, 'compression': 0.15, 'dominance': -0.09}
[Drift Logger] Drift: {'exploration': -0.06, 'compression': 0.04, 'dominance': 0.02}
[Drift Logger] Drift: {'exploration': 0.08, 'compression': 0.12, 'dominance': -0.2}
[Drift Logger] Drift: {'exploration': 0.12, 'compression': 0.03, 'dominance': -0.15}
[Drift Logger] Drift: {'exploration': 0.19, 'compression': -0.37, 'dominance': 0.18}
[Drift Logger] Drift: {'exploration': -0.09, 'compression': 0.09, 'dominance': 0.0}
[Drift Logger] Drift: {'exploration': 0.29, 'compression': -0.25, 'dominance': -0.04}
[Drift Logger] Drift: {'exploration': 0.3, 'compression': -0.22, 'dominance': -0.08}
[Drift Logger] Drift: {'exploration': 0.18, 'compression': 0.01, 'dominance': -0.19}
[Drift Logger] Drift: {'exploration': -0.1, 'compression': 0.17, 'dominance': -0.07}
[Drift Logger] Drift: {'exploration': 0.2, 'compression': -0.03, 'dominance': -0.17}
[Drift Logger] Drift: {'exploration': -0.22, 'compression': 0.08, 'dominance': 0.14}
[Drift Logger] Drift: {'exploration': -0.12, 'compression': -0.33, 'dominance': 0.45}
[Drift Logger] Drift: {'exploration': -0.09, 'compression': 0.19, 'dominance': -0.1}
[Drift Logger] Drift: {'exploration': -0.24, 'compression': 0.2, 'dominance': 0.04}
[Drift Logger] Drift: {'exploration': 0.03, 'compression': 0.08, 'dominance': -0.11}
[Drift Logger] Drift: {'exploration': -0.25, 'compression': -0.16, 'dominance': 0.41}
[Drift Logger] Drift: {'exploration': 0.05, 'compression': 0.08, 'dominance': -0.13}
[Drift Logger] Drift: {'exploration': -0.11, 'compression': 0.13, 'dominance': -0.02}
[Drift Logger] Drift: {'exploration': 0.16, 'compression': 0.09, 'dominance': -0.25}
[Drift Logger] Drift: {'exploration': 0.0, 'compression': -0.09, 'dominance': 0.09}
[Drift Logger] Drift: {'exploration': -0.18, 'compression': -0.02, 'dominance': 0.2}
[Drift Logger] Drift: {'exploration': -0.14, 'compression': 0.01, 'dominance': 0.13}
[Drift Logger] Drift: {'exploration': 0.25, 'compression': 0.26, 'dominance': -0.51}
[Drift Logger] Drift: {'exploration': -0.23, 'compression': 0.08, 'dominance': 0.15}
[Drift Logger] Drift: {'exploration': 0.04, 'compression': -0.06, 'dominance': 0.02}
[Drift Logger] Drift: {'exploration': -0.3, 'compression': 0.34, 'dominance': -0.04}
[Drift Logger] Drift: {'exploration': 0.15, 'compression': -0.2, 'dominance': 0.05}
[Drift Logger] Drift: {'exploration': 0.0, 'compression': 0.0, 'dominance': 0.0}
[Drift Logger] Drift: {'exploration': -0.24, 'compression': -0.26, 'dominance': 0.5}
[Drift Logger] Drift: {'exploration': -0.11, 'compression': -0.02, 'dominance': 0.13}
[Drift Logger] Drift: {'exploration': -0.08, 'compression': 0.26, 'dominance': -0.18}
[Drift Logger] Drift: {'exploration': -0.19, 'compression': 0.3, 'dominance': -0.11}
[Drift Logger] Drift: {'exploration': 0.0, 'compression': 0.0, 'dominance': 0.0}
[Drift Logger] Drift: {'exploration': 0.26, 'compression': -0.03, 'dominance': -0.23}
[Drift Logger] Drift: {'exploration': -0.09, 'compression': 0.15, 'dominance': -0.06}
[Drift Logger] Drift: {'exploration': 0.17, 'compression': 0.14, 'dominance': -0.31}
[Drift Logger] Drift: {'exploration': -0.06, 'compression': -0.28, 'dominance': 0.34}
[Drift Logger] Drift: {'exploration': -0.08, 'compression': 0.13, 'dominance': -0.05}
[Drift Logger] Drift: {'exploration': 0.02, 'compression': -0.28, 'dominance': 0.26}
[Drift Logger] Drift: {'exploration': -0.07, 'compression': 0.0, 'dominance': 0.07}
[Drift Logger] Drift: {'exploration': 0.06, 'compression': -0.2, 'dominance': 0.14}
[Drift Logger] Drift: {'exploration': 0.1, 'compression': -0.15, 'dominance': 0.05}
[Drift Logger] Drift: {'exploration': 0.18, 'compression': 0.21, 'dominance': -0.39}
[Drift Logger] Drift: {'exploration': -0.02, 'compression': 0.14, 'dominance': -0.12}
[Drift Logger] Drift: {'exploration': 0.08, 'compression': 0.09, 'dominance': -0.17}
[Drift Logger] Drift: {'exploration': -0.3, 'compression': -0.02, 'dominance': 0.32}
[Drift Logger] Drift: {'exploration': -0.15, 'compression': 0.13, 'dominance': 0.02}
[Drift Logger] Drift: {'exploration': -0.07, 'compression': 0.14, 'dominance': -0.07}
[Drift Logger] Drift: {'exploration': 0.07, 'compression': -0.03, 'dominance': -0.04}
[Drift Logger] Drift: {'exploration': -0.07, 'compression': -0.06, 'dominance': 0.13}
[Drift Logger] Drift: {'exploration': 0.0, 'compression': 0.17, 'dominance': -0.17}
[Drift Logger] Drift: {'exploration': 0.25, 'compression': 0.28, 'dominance': -0.53}
[Drift Logger] Drift: {'exploration': -0.02, 'compression': 0.0, 'dominance': 0.02}
[Drift Logger] Drift: {'exploration': -0.04, 'compression': 0.01, 'dominance': 0.03}
[Drift Logger] Drift: {'exploration': 0.09, 'compression': -0.21, 'dominance': 0.12}
[Drift Logger] Drift: {'exploration': 0.07, 'compression': -0.2, 'dominance': 0.13}
[Drift Logger] Drift: {'exploration': -0.11, 'compression': 0.14, 'dominance': -0.03}
[Drift Logger] Drift: {'exploration': 0.36, 'compression': -0.13, 'dominance': -0.23}
[Drift Logger] Drift: {'exploration': -0.32, 'compression': -0.07, 'dominance': 0.39}
[Drift Logger] Drift: {'exploration': 0.06, 'compression': 0.12, 'dominance': -0.18}
[Drift Logger] Drift: {'exploration': 0.11, 'compression': -0.1, 'dominance': -0.01}
[Drift Logger] Drift: {'exploration': 0.09, 'compression': 0.07, 'dominance': -0.16}
[Drift Logger] Drift: {'exploration': 0.1, 'compression': 0.0, 'dominance': -0.1}
[Drift Logger] Drift: {'exploration': 0.18, 'compression': -0.24, 'dominance': 0.06}
[Drift Logger] Drift: {'exploration': -0.05, 'compression': 0.21, 'dominance': -0.16}
[Drift Logger] Drift: {'exploration': 0.18, 'compression': -0.14, 'dominance': -0.04}
[Drift Logger] Drift: {'exploration': 0.06, 'compression': 0.28, 'dominance': -0.34}
[Drift Logger] Drift: {'exploration': 0.07, 'compression': 0.12, 'dominance': -0.19}
[Drift Logger] Drift: {'exploration': -0.14, 'compression': 0.23, 'dominance': -0.09}
[Drift Logger] Drift: {'exploration': 0.2, 'compression': -0.36, 'dominance': 0.16}
[Drift Logger] Drift: {'exploration': 0.0, 'compression': -0.11, 'dominance': 0.11}
[Drift Logger] Drift: {'exploration': -0.05, 'compression': 0.13, 'dominance': -0.08}
[Drift Logger] Drift: {'exploration': 0.12, 'compression': -0.05, 'dominance': -0.07}
[Drift Logger] Drift: {'exploration': -0.07, 'compression': -0.02, 'dominance': 0.09}
[Drift Logger] Drift: {'exploration': -0.18, 'compression': -0.18, 'dominance': 0.36}
[Drift Logger] Drift: {'exploration': 0.01, 'compression': -0.08, 'dominance': 0.07}
[Drift Logger] Drift: {'exploration': 0.11, 'compression': -0.08, 'dominance': -0.03}
[Drift Logger] Drift: {'exploration': 0.14, 'compression': -0.14, 'dominance': 0.0}
[Drift Logger] Drift: {'exploration': 0.24, 'compression': 0.23, 'dominance': -0.47}
[Drift Logger] Drift: {'exploration': 0.16, 'compression': 0.1, 'dominance': -0.26}
[Drift Logger] Drift: {'exploration': -0.07, 'compression': 0.27, 'dominance': -0.2}
[Drift Logger] Drift: {'exploration': 0.06, 'compression': 0.02, 'dominance': -0.08}
[Drift Logger] Drift: {'exploration': 0.0, 'compression': 0.07, 'dominance': -0.07}
[Drift Logger] Drift: {'exploration': 0.0, 'compression': 0.03, 'dominance': -0.03}
[Drift Logger] Drift: {'exploration': 0.02, 'compression': 0.21, 'dominance': -0.23}
[Drift Logger] Drift: {'exploration': 0.01, 'compression': -0.18, 'dominance': 0.17}
[Drift Logger] Drift: {'exploration': -0.04, 'compression': -0.27, 'dominance': 0.31}
[Drift Logger] Drift: {'exploration': -0.05, 'compression': -0.06, 'dominance': 0.11}
[Drift Logger] Drift: {'exploration': -0.14, 'compression': -0.19, 'dominance': 0.33}
[Drift Logger] Drift: {'exploration': -0.04, 'compression': -0.01, 'dominance': 0.05}
[Drift Logger] Drift: {'exploration': 0.0, 'compression': -0.06, 'dominance': 0.06}
[Drift Logger] Drift: {'exploration': -0.1, 'compression': -0.27, 'dominance': 0.37}
[Drift Logger] Drift: {'exploration': -0.14, 'compression': 0.07, 'dominance': 0.07}
[Drift Logger] Drift: {'exploration': 0.16, 'compression': -0.04, 'dominance': -0.12}
[Drift Logger] Drift: {'exploration': -0.37, 'compression': 0.01, 'dominance': 0.36}
[Drift Logger] Drift: {'exploration': -0.01, 'compression': 0.29, 'dominance': -0.28}
[Drift Logger] Drift: {'exploration': 0.28, 'compression': -0.23, 'dominance': -0.05}
[Drift Logger] Drift: {'exploration': -0.2, 'compression': 0.16, 'dominance': 0.04}
[Drift Logger] Drift: {'exploration': 0.11, 'compression': 0.02, 'dominance': -0.13}
[Drift Logger] Drift: {'exploration': 0.23, 'compression': -0.06, 'dominance': -0.17}
[Drift Logger] Drift: {'exploration': 0.23, 'compression': 0.18, 'dominance': -0.41}
[Drift Logger] Drift: {'exploration': 0.0, 'compression': -0.01, 'dominance': 0.01}
[Drift Logger] Drift: {'exploration': 0.01, 'compression': 0.05, 'dominance': -0.06}
[Drift Logger] Drift: {'exploration': -0.1, 'compression': 0.13, 'dominance': -0.03}
[Drift Logger] Drift: {'exploration': 0.19, 'compression': -0.03, 'dominance': -0.16}
[Drift Logger] Drift: {'exploration': 0.03, 'compression': 0.11, 'dominance': -0.14}
[Drift Logger] Drift: {'exploration': 0.01, 'compression': -0.16, 'dominance': 0.15}
[Drift Logger] Drift: {'exploration': -0.27, 'compression': 0.25, 'dominance': 0.02}
[Drift Logger] Drift: {'exploration': 0.06, 'compression': -0.22, 'dominance': 0.16}
[Drift Logger] Drift: {'exploration': 0.02, 'compression': 0.0, 'dominance': -0.02}
[Drift Logger] Drift: {'exploration': -0.28, 'compression': 0.02, 'dominance': 0.26}
[Drift Logger] Drift: {'exploration': 0.0, 'compression': -0.07, 'dominance': 0.07}
[Drift Logger] Drift: {'exploration': 0.0, 'compression': -0.02, 'dominance': 0.02}
[Drift Logger] Drift: {'exploration': 0.0, 'compression': -0.19, 'dominance': 0.19}
[Drift Logger] Drift: {'exploration': -0.09, 'compression': 0.09, 'dominance': 0.0}
[Drift Logger] Drift: {'exploration': -0.07, 'compression': 0.02, 'dominance': 0.05}
[Drift Logger] Drift: {'exploration': -0.24, 'compression': 0.25, 'dominance': -0.01}
[Drift Logger] Drift: {'exploration': -0.09, 'compression': -0.21, 'dominance': 0.3}
[Drift Logger] Drift: {'exploration': 0.27, 'compression': 0.03, 'dominance': -0.3}
[Drift Logger] Drift: {'exploration': -0.05, 'compression': -0.25, 'dominance': 0.3}
[Drift Logger] Drift: {'exploration': -0.1, 'compression': -0.14, 'dominance': 0.24}
[Drift Logger] Drift: {'exploration': -0.06, 'compression': 0.06, 'dominance': 0.0}
[Drift Logger] Drift: {'exploration': 0.1, 'compression': 0.14, 'dominance': -0.24}
[Drift Logger] Drift: {'exploration': -0.19, 'compression': 0.1, 'dominance': 0.09}
[Drift Logger] Drift: {'exploration': -0.14, 'compression': 0.03, 'dominance': 0.11}
[Drift Logger] Drift: {'exploration': 0.0, 'compression': -0.11, 'dominance': 0.11}
[Drift Logger] Drift: {'exploration': 0.02, 'compression': 0.07, 'dominance': -0.09}
[Drift Logger] Drift: {'exploration': 0.06, 'compression': -0.06, 'dominance': 0.0}
[Drift Logger] Drift: {'exploration': 0.19, 'compression': -0.34, 'dominance': 0.15}
[Drift Logger] Drift: {'exploration': 0.13, 'compression': -0.04, 'dominance': -0.09}
[Drift Logger] Drift: {'exploration': -0.09, 'compression': 0.0, 'dominance': 0.09}
[Drift Logger] Drift: {'exploration': -0.04, 'compression': -0.1, 'dominance': 0.14}
[Drift Logger] Drift: {'exploration': 0.19, 'compression': 0.21, 'dominance': -0.4}
[Drift Logger] Drift: {'exploration': 0.05, 'compression': 0.3, 'dominance': -0.35}
[Drift Logger] Drift: {'exploration': -0.3, 'compression': -0.03, 'dominance': 0.33}
[Drift Logger] Drift: {'exploration': 0.13, 'compression': 0.0, 'dominance': -0.13}
[Drift Logger] Drift: {'exploration': -0.12, 'compression': -0.07, 'dominance': 0.19}
[Drift Logger] Drift: {'exploration': -0.05, 'compression': 0.25, 'dominance': -0.2}
[Drift Logger] Drift: {'exploration': -0.15, 'compression': 0.13, 'dominance': 0.02}
[Drift Logger] Drift: {'exploration': -0.01, 'compression': 0.18, 'dominance': -0.17}
[Drift Logger] Drift: {'exploration': 0.03, 'compression': 0.02, 'dominance': -0.05}
[Drift Logger] Drift: {'exploration': 0.14, 'compression': 0.27, 'dominance': -0.41}
[Drift Logger] Drift: {'exploration': -0.02, 'compression': -0.25, 'dominance': 0.27}
[Drift Logger] Drift: {'exploration': -0.2, 'compression': -0.02, 'dominance': 0.22}
[Drift Logger] Drift: {'exploration': 0.38, 'compression': -0.06, 'dominance': -0.32}
[Drift Logger] Drift: {'exploration': -0.04, 'compression': 0.15, 'dominance': -0.11}
[Drift Logger] Drift: {'exploration': 0.11, 'compression': 0.23, 'dominance': -0.34}
[Drift Logger] Drift: {'exploration': 0.13, 'compression': -0.33, 'dominance': 0.2}
[Drift Logger] Drift: {'exploration': 0.02, 'compression': 0.2, 'dominance': -0.22}
[Drift Logger] Drift: {'exploration': 0.21, 'compression': -0.02, 'dominance': -0.19}
[Drift Logger] Drift: {'exploration': -0.21, 'compression': 0.2, 'dominance': 0.01}
[Drift Logger] Drift: {'exploration': 0.14, 'compression': 0.01, 'dominance': -0.15}
[Drift Logger] Drift: {'exploration': -0.05, 'compression': -0.08, 'dominance': 0.13}
[Drift Logger] Drift: {'exploration': 0.05, 'compression': 0.24, 'dominance': -0.29}
[Drift Logger] Drift: {'exploration': -0.23, 'compression': 0.04, 'dominance': 0.19}
[Drift Logger] Drift: {'exploration': -0.06, 'compression': -0.09, 'dominance': 0.15}
[Drift Logger] Drift: {'exploration': -0.18, 'compression': 0.17, 'dominance': 0.01}
[Drift Logger] Drift: {'exploration': 0.15, 'compression': 0.09, 'dominance': -0.24}
[Drift Logger] Drift: {'exploration': -0.15, 'compression': 0.08, 'dominance': 0.07}
[Drift Logger] Drift: {'exploration': 0.04, 'compression': 0.23, 'dominance': -0.27}
[Drift Logger] Drift: {'exploration': -0.09, 'compression': 0.07, 'dominance': 0.02}
[Drift Logger] Drift: {'exploration': 0.14, 'compression': -0.35, 'dominance': 0.21}
[Drift Logger] Drift: {'exploration': 0.23, 'compression': 0.22, 'dominance': -0.45}
[Drift Logger] Drift: {'exploration': -0.35, 'compression': 0.01, 'dominance': 0.34}
[Drift Logger] Drift: {'exploration': -0.23, 'compression': -0.2, 'dominance': 0.43}
[Drift Logger] Drift: {'exploration': -0.24, 'compression': 0.13, 'dominance': 0.11}
[Drift Logger] Drift: {'exploration': -0.13, 'compression': 0.18, 'dominance': -0.05}
[Drift Logger] Drift: {'exploration': 0.06, 'compression': 0.0, 'dominance': -0.06}
[Drift Logger] Drift: {'exploration': 0.05, 'compression': -0.17, 'dominance': 0.12}
[Drift Logger] Drift: {'exploration': 0.21, 'compression': 0.0, 'dominance': -0.21}
[Drift Logger] Drift: {'exploration': -0.16, 'compression': -0.26, 'dominance': 0.42}
[Drift Logger] Drift: {'exploration': 0.06, 'compression': -0.15, 'dominance': 0.09}
[Drift Logger] Drift: {'exploration': -0.04, 'compression': 0.04, 'dominance': 0.0}
[Drift Logger] Drift: {'exploration': 0.17, 'compression': 0.19, 'dominance': -0.36}
[Drift Logger] Drift: {'exploration': 0.01, 'compression': 0.03, 'dominance': -0.04}
[Drift Logger] Drift: {'exploration': -0.18, 'compression': 0.04, 'dominance': 0.14}
[Drift Logger] Drift: {'exploration': 0.19, 'compression': -0.04, 'dominance': -0.15}
[Drift Logger] Drift: {'exploration': -0.18, 'compression': 0.0, 'dominance': 0.18}
[Drift Logger] Drift: {'exploration': -0.09, 'compression': 0.01, 'dominance': 0.08}
[Drift Logger] Drift: {'exploration': -0.23, 'compression': -0.22, 'dominance': 0.45}
[Drift Logger] Drift: {'exploration': 0.19, 'compression': 0.03, 'dominance': -0.22}
[Drift Logger] Drift: {'exploration': 0.02, 'compression': -0.01, 'dominance': -0.01}
[Drift Logger] Drift: {'exploration': -0.27, 'compression': 0.12, 'dominance': 0.15}
[Drift Logger] Drift: {'exploration': -0.04, 'compression': -0.05, 'dominance': 0.09}
[Drift Logger] Drift: {'exploration': 0.25, 'compression': 0.27, 'dominance': -0.52}
[Drift Logger] Drift: {'exploration': -0.27, 'compression': 0.02, 'dominance': 0.25}
[Drift Logger] Drift: {'exploration': -0.02, 'compression': -0.06, 'dominance': 0.08}
[Drift Logger] Drift: {'exploration': -0.33, 'compression': 0.06, 'dominance': 0.27}
[Drift Logger] Drift: {'exploration': 0.09, 'compression': 0.01, 'dominance': -0.1}
[Drift Logger] Drift: {'exploration': -0.1, 'compression': 0.0, 'dominance': 0.1}
[Drift Logger] Drift: {'exploration': -0.13, 'compression': -0.24, 'dominance': 0.37}
[Drift Logger] Drift: {'exploration': -0.12, 'compression': 0.04, 'dominance': 0.08}
[Drift Logger] Drift: {'exploration': -0.09, 'compression': 0.25, 'dominance': -0.16}
[Drift Logger] Drift: {'exploration': -0.07, 'compression': -0.08, 'dominance': 0.15}
[Drift Logger] Drift: {'exploration': 0.21, 'compression': 0.22, 'dominance': -0.43}
[Drift Logger] Drift: {'exploration': -0.06, 'compression': 0.3, 'dominance': -0.24}
[Drift Logger] Drift: {'exploration': 0.35, 'compression': 0.01, 'dominance': -0.36}
[Drift Logger] Drift: {'exploration': 0.1, 'compression': 0.01, 'dominance': -0.11}
[Drift Logger] Drift: {'exploration': -0.11, 'compression': 0.14, 'dominance': -0.03}
[Drift Logger] Drift: {'exploration': 0.16, 'compression': -0.08, 'dominance': -0.08}
[Drift Logger] Drift: {'exploration': 0.14, 'compression': 0.11, 'dominance': -0.25}
[Drift Logger] Drift: {'exploration': -0.26, 'compression': 0.09, 'dominance': 0.17}
[Drift Logger] Drift: {'exploration': -0.01, 'compression': -0.23, 'dominance': 0.24}
[Drift Logger] Drift: {'exploration': -0.16, 'compression': 0.03, 'dominance': 0.13}
[Drift Logger] Drift: {'exploration': -0.24, 'compression': 0.09, 'dominance': 0.15}
[Drift Logger] Drift: {'exploration': 0.03, 'compression': 0.16, 'dominance': -0.19}
[Drift Logger] Drift: {'exploration': -0.2, 'compression': -0.26, 'dominance': 0.46}
[Drift Logger] Drift: {'exploration': 0.02, 'compression': -0.05, 'dominance': 0.03}
[Drift Logger] Drift: {'exploration': -0.1, 'compression': -0.04, 'dominance': 0.14}
[Drift Logger] Drift: {'exploration': -0.31, 'compression': 0.08, 'dominance': 0.23}
[Drift Logger] Drift: {'exploration': -0.3, 'compression': -0.1, 'dominance': 0.4}
[Drift Logger] Drift: {'exploration': 0.22, 'compression': 0.2, 'dominance': -0.42}
[Drift Logger] Drift: {'exploration': 0.05, 'compression': 0.3, 'dominance': -0.35}
[Drift Logger] Drift: {'exploration': -0.01, 'compression': -0.2, 'dominance': 0.21}
[Drift Logger] Drift: {'exploration': -0.2, 'compression': -0.17, 'dominance': 0.37}
[Drift Logger] Drift: {'exploration': 0.1, 'compression': -0.05, 'dominance': -0.05}
[Drift Logger] Drift: {'exploration': -0.12, 'compression': -0.15, 'dominance': 0.27}
[Drift Logger] Drift: {'exploration': -0.14, 'compression': -0.29, 'dominance': 0.43}
[Drift Logger] Drift: {'exploration': 0.07, 'compression': 0.04, 'dominance': -0.11}
[Drift Logger] Drift: {'exploration': -0.23, 'compression': -0.04, 'dominance': 0.27}
[Drift Logger] Drift: {'exploration': -0.04, 'compression': 0.12, 'dominance': -0.08}
[Drift Logger] Drift: {'exploration': 0.07, 'compression': 0.13, 'dominance': -0.2}
[Drift Logger] Drift: {'exploration': -0.25, 'compression': 0.09, 'dominance': 0.16}
[Drift Logger] Drift: {'exploration': -0.06, 'compression': -0.04, 'dominance': 0.1}
[Drift Logger] Drift: {'exploration': -0.2, 'compression': -0.17, 'dominance': 0.37}
[Drift Logger] Drift: {'exploration': 0.06, 'compression': -0.12, 'dominance': 0.06}
[Drift Logger] Drift: {'exploration': 0.22, 'compression': -0.11, 'dominance': -0.11}
